insert_id,distinct_id,time,event,colorTheme,luckyNumber
0298e49e47b5678e442c01e7492e6bb6d259b7e3,e691f560-a042-50c7-92af-a991490fd779,2023-07-13 09:49:47,watch_video,violet,53
cf0d32e0984a6497e2d8401613fa73df3829dd0f,e691f560-a042-50c7-92af-a991490fd779,2023-07-05 11:06:21,page_view,indigo,5
8fb64fd50f55d82429585b17440f4f858f6441ad,7a3e65d3-0c6a-58e7-9fe7-f66981178ab7,2023-07-01 11:18:03,log_in,yellow,11
c230f64db51f2f1e6c2de3cc65962512ba9cae32,7a3e65d3-0c6a-58e7-9fe7-f66981178ab7,2023-07-07 08:55:22,button_click,blue,47
dec840419dd34adb69b1072d6c213e40f272a8f0,7a3e65d3-0c6a-58e7-9fe7-f66981178ab7,2023-06-14 09:41:56,link_click,blue,42
24bdf35d08d4507b99f377b757f42c1028f0b53c,fe86885e-2dac-58f4-94cc-9dfe019847bc,2023-06-26 01:06:53,watch_video,violet,79
4586488432e01d3cf6283946fd8c37572e4eddc2,fe86885e-2dac-58f4-94cc-9dfe019847bc,2023-06-17 05:47:14,page_view,blue,71
ef26441a96cc91eb77370b584b38d018c748f4af,8b78c5e0-c8a7-591e-9d17-8e25da02cb18,2023-07-11 05:27:00,page_view,blue,71
3aa6369d3fb7b352f3e0531ea91b40966cc7387b,4ba2e138-b976-5f15-8e9d-34fef9ef9826,2023-07-06 06:54:36,page_view,yellow,83
a8e1521e91e80cce24f5d122da5fef0588a2cafa,7509ac20-eb4b-51aa-ad4c-fa9cbbcb56ce,2023-07-09 01:50:13,button_click,yellow,420
bdc1a4d61e658cd827a87b10145a1105458590ac,ef8c4bcd-5bed-553a-bcb6-a4235b6ac9fa,2023-07-06 08:05:26,page_view,blue,29
3c81053a37b536634592a1b235423e053cfed96e,f6849e2a-cfbb-57b8-ad6e-243c9e9e8662,2023-07-05 01:06:44,watch_video,blue,2
7bfa16775ed069b2d3c160c083535fa178f7e2b8,0c0ebdcb-f21d-52db-ac5d-d3b9219663b0,2023-07-04 03:48:05,link_click,indigo,71
a874985415a533a6268142eb54e1a3105a4a9797,db5f6e27-e4de-5e01-b376-fa92abddd4d0,2023-07-03 01:16:44,watch_video,violet,67
a3f3b55226bd1183598bcba01f39ac8275c8b7b9,db5f6e27-e4de-5e01-b376-fa92abddd4d0,2023-07-02 02:21:53,watch_video,indigo,97
35ad9a6a23079b98eb79ab4c81cc199b7671bc3a,b9999b4e-fe6a-5481-abae-6b8b387de450,2023-07-10 05:24:31,page_view,green,42
f9e252274a4bd66deb38f657b772cb84e20a006a,b9999b4e-fe6a-5481-abae-6b8b387de450,2023-07-01 10:11:12,link_click,indigo,79
0269cee8feaa8bc1694cbe59fcec561560cb624e,3cd92d12-d7d7-5651-b45b-2a136ab610a4,2023-07-07 03:16:52,watch_video,indigo,31
d7657a074f43ab20ee693d182988615b93201297,f0026636-79ee-5136-b337-299756ad8267,2023-07-03 08:06:11,button_click,yellow,42
2b3267d10fb624fd71951739ed5668e6021438dd,65689763-bef8-53d3-b196-053a96bd6960,2023-06-30 03:29:12,watch_video,green,19
d00a4f7db532430b422dda034af36599c7ad19d9,65689763-bef8-53d3-b196-053a96bd6960,2023-06-12 04:38:16,link_click,blue,13
94d10bab7969fb860a278916c1bbefb1a9cb9a4c,33f67800-8bd3-585e-abd3-48bcd92bf854,2023-06-26 02:50:49,watch_video,indigo,67
de8a164971a42882b803481d2b35255845516dea,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-07-08 03:49:36,button_click,blue,97
b24102dae6afe4e5743b146f269c130cad711aea,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-07-08 10:30:03,log_in,yellow,73
5ea95533538c977f866fc86fd596593a89cd12d2,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-07-13 01:44:15,watch_video,yellow,97
f7b2c3bf9d6fcadb4f91012cd38e02589515872b,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-07-11 11:10:05,link_click,indigo,41
2fd7f19f4d19423a4988bfd7cfbd17dd1f2a53ea,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-07-03 11:00:25,page_view,indigo,67
efc14a78ec45118fe09947f1979906adf74eb3a3,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-06-23 01:19:19,page_view,violet,41
1b2bebe42b51fc8e0526aba76fa3de48dc5f1ad4,0b1e1b58-f104-5470-9f46-73f6ce8fe0b3,2023-06-27 09:49:04,log_in,violet,2
2dd98f2861c3b79de1522aefe8d39e8db5a37d6f,62c22b0d-544d-544c-a85a-6da3389b1ad0,2023-06-30 10:00:39,page_view,indigo,83
4bd2fd754523b2cc29c0bc6bad02a283bac27bdc,5c1f4000-cf90-5d91-9fc6-6982bc816de5,2023-06-27 09:27:29,button_click,indigo,89
d313f621e75c53e8ca872039c0c47b108601b0ae,5c1f4000-cf90-5d91-9fc6-6982bc816de5,2023-06-13 04:08:23,log_in,indigo,43
dd77b2640960e0ccceec1b86d829e55480b863cd,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-07-12 10:48:15,page_view,violet,17
36dc6fba4cffe691744f2b5c0416b9e1a6d091ab,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-07-10 05:04:48,watch_video,orange,29
3b2b2185ef260ff1667766d9e9c1acd98affca6e,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-07-03 02:30:17,page_view,blue,17
2b4c2ad96a8c957c1b3e3a92564565b75d9e37e7,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-06-18 12:02:49,button_click,yellow,61
159910e59cacdd00eecefd5182bf53bbdfe98bad,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-06-24 08:14:08,link_click,violet,73
5ac6883ba5fe422f1715fd25d91a3cb12f1623eb,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-06-13 02:31:13,page_view,indigo,41
65372dda3476dadef4e82fcd16f035b2cf7cabed,152e6ae3-b395-58c6-b665-5e858fa59fd0,2023-06-05 11:57:42,page_view,red,71
0f34a4b64a98399b52b1f26246284fd0ec71b53f,cd661046-803b-5769-b514-da55ebbcf75b,2023-07-11 09:13:33,button_click,violet,79
c145f6a9f0b28c7ef1dce23e760ba883c52d7fab,cd661046-803b-5769-b514-da55ebbcf75b,2023-06-07 12:48:03,button_click,indigo,43
204b6b206660ed3312f67ae01d30667feeee26b2,de1a9aac-f5e2-5119-a2db-2c35c8a651e2,2023-06-28 07:54:33,watch_video,yellow,17
5b61753136bbe27d62b167c8afda5a47418751ea,de1a9aac-f5e2-5119-a2db-2c35c8a651e2,2023-07-04 04:58:44,watch_video,violet,19
254948fb0439b887363000d9812fb65b31de4b63,de1a9aac-f5e2-5119-a2db-2c35c8a651e2,2023-07-06 03:06:01,button_click,red,47
6cbb5ab7e475f81c68a7a921099a45262990c4e7,de1a9aac-f5e2-5119-a2db-2c35c8a651e2,2023-07-14 12:53:17,log_in,yellow,31
0829821c658ddf49660bbc800a7fa441b99fdbd0,a8bd685a-ee02-528f-ba01-1b4cb2c3d1b8,2023-06-27 03:40:55,link_click,green,2
a2d2199754fd7f63201b16fa59ae289f4457b4e2,a8bd685a-ee02-528f-ba01-1b4cb2c3d1b8,2023-06-03 10:57:23,watch_video,blue,5
a7889a04ecd8d3d34f9bbb58ecb57664776edd7e,a8bd685a-ee02-528f-ba01-1b4cb2c3d1b8,2023-07-04 04:49:14,page_view,blue,29
2dfcb37cc92e7c974e086e059bbf706db19f5f84,a8bd685a-ee02-528f-ba01-1b4cb2c3d1b8,2023-06-06 01:35:30,link_click,blue,7
ef3dc65be9bc986f5c78a55be28f777138165106,d8f3eca3-c13e-5f76-a382-832d8cd0d60e,2023-07-05 05:04:15,page_view,orange,41
2bbd55fd978e36060b5b1c221edd99c63cdab9f5,c1e02f81-3285-5706-be2e-4167a1ec05e0,2023-06-19 06:45:03,link_click,indigo,42
003710a566d9156e378b9377d26a108da2c131b8,c1e02f81-3285-5706-be2e-4167a1ec05e0,2023-07-13 03:44:51,button_click,green,83
c33a611319b1fed3279f362ba1d2f9b0fecdcfd2,c1e02f81-3285-5706-be2e-4167a1ec05e0,2023-07-11 05:39:08,page_view,blue,41
b4df13e840ba2ed39eea3205ff87eddfddc85893,c1e02f81-3285-5706-be2e-4167a1ec05e0,2023-07-13 05:38:38,watch_video,indigo,61
48b8b1a3dfebe08aaf8dc76e3b2293fd6c6e7129,ae63059c-5098-5315-b6d8-7bdb73ede0db,2023-06-30 12:51:44,button_click,yellow,73
61e7b0c155c357df98d7c77407126a8d4138d10f,ae63059c-5098-5315-b6d8-7bdb73ede0db,2023-06-18 11:22:39,page_view,red,42
11545700b4b5ae8e6a96ad86014a5912d0f3e26c,80f241e4-5fce-562d-ba33-12a926955508,2023-07-14 06:06:46,log_in,violet,97
856142de953ff5a4cd7c4c3840475899c4a2f3c0,80f241e4-5fce-562d-ba33-12a926955508,2023-06-27 09:16:42,watch_video,orange,5
213ab4e311bfdb8334b36df03d4b1cb0f1af699d,58761dc1-6504-5507-b4b9-1158d6ed7619,2023-06-10 11:33:14,page_view,indigo,3
6137143f11a0880ae642ecd63a49452e7a0dd6b7,8e92363d-5714-5f60-b5f5-c7b08188a12e,2023-07-08 07:54:12,page_view,violet,59
687a51f0123eb8556341faac9c159ff27b21ec32,8e92363d-5714-5f60-b5f5-c7b08188a12e,2023-06-23 02:12:36,link_click,green,42
36eabca5f10bcc58e2f5f2ef97badd116914e305,8e92363d-5714-5f60-b5f5-c7b08188a12e,2023-06-25 09:13:45,watch_video,indigo,7
034f7a9cd82a7f0eb37a80a6250b8f4785db497c,8e92363d-5714-5f60-b5f5-c7b08188a12e,2023-06-22 11:24:59,link_click,yellow,61
d0b221bc01b0717bd690d0145231f27444ad3e64,ccd83ec8-d995-5b0c-aae9-88013d8b9d60,2023-06-22 03:11:52,page_view,blue,71
5e30c778af0655a85bdda733f6ac23ae27df9b9b,ccd83ec8-d995-5b0c-aae9-88013d8b9d60,2023-07-04 09:46:16,link_click,blue,23
70b6ad4b4bcaa8e8bbd15d7df4060a65d64a321a,78c841f8-cc04-5ac5-9174-cbe690b1c190,2023-06-22 11:24:13,log_in,indigo,5
6628fa61fd44abb75f6b987d7e016c8f27e59143,8871836b-df3e-57f9-87a9-ebcced2d9274,2023-07-08 04:45:46,link_click,green,29
5a3f4e9556ad26572ae39d246441f5329ff7a33d,b5121d8a-33d7-5de5-b0c1-a4aa946596da,2023-06-05 09:30:59,link_click,orange,29
c1e42b8edd00796ae609baa6fb25d2faeae67bf1,2f74707b-5812-5a1c-82e9-44245aaa22d0,2023-07-07 03:18:27,watch_video,orange,420
bf540580a7d98aa481c21e7da54faff7b1b51316,2f74707b-5812-5a1c-82e9-44245aaa22d0,2023-06-27 11:17:19,log_in,violet,53
05c14d3cc2e0e8a7f4737a37d9fbbdf779d6492c,2f74707b-5812-5a1c-82e9-44245aaa22d0,2023-06-30 08:46:45,button_click,indigo,7
a8f7124505577bb3b66e2e0436b2d582aba8b2cd,8d51808c-15bd-59df-af96-01d35948c2d9,2023-06-19 02:43:27,page_view,blue,3
55e8bb56288d9e8c665bf1ce974dc0beffefdf11,8d51808c-15bd-59df-af96-01d35948c2d9,2023-07-14 06:25:30,page_view,green,41
72e1b56fa1960f0504d68565aad19c0d2924c418,8d51808c-15bd-59df-af96-01d35948c2d9,2023-07-07 12:52:03,page_view,indigo,67
9c3d01ad00dd10142004b0a949a918ac3950dd49,8d51808c-15bd-59df-af96-01d35948c2d9,2023-07-11 01:48:39,page_view,indigo,42
681a7c99a4d0c1d6947581ba1997689cfa6f0854,8d51808c-15bd-59df-af96-01d35948c2d9,2023-07-14 07:55:30,button_click,blue,67
aa32b4689220ce49bea240dd5b56a76d19719c61,8d51808c-15bd-59df-af96-01d35948c2d9,2023-06-27 12:15:41,link_click,indigo,89
bef0c2e8b9af9653d563237d7133c27b0e445e77,55b9bd6a-a9a4-5dde-bff7-17e993e0dbb2,2023-06-08 03:46:19,log_in,blue,37
bb4b09da43813748102751ebd1e2fa1c88bffd08,55b9bd6a-a9a4-5dde-bff7-17e993e0dbb2,2023-07-05 02:15:45,button_click,yellow,7
3ae5137b6b23b33c423eda9f04d80f839712a920,55b9bd6a-a9a4-5dde-bff7-17e993e0dbb2,2023-07-03 08:55:49,page_view,indigo,59
ef563d88d0a5665c91069998153676499cfe20a6,55b9bd6a-a9a4-5dde-bff7-17e993e0dbb2,2023-06-07 01:07:03,button_click,indigo,67
844a430e30849e8ec71806756c9296ede4b42904,a58ae4c1-c481-54d7-926a-85197cf93555,2023-06-19 03:17:23,watch_video,blue,31
b4ad67e9d6eef4cf6e8c76686aba1f8b60fd5cb0,a58ae4c1-c481-54d7-926a-85197cf93555,2023-07-14 05:46:34,page_view,orange,47
94adb2bc8ca57a91ae8cefdafade1ae5c8510604,a58ae4c1-c481-54d7-926a-85197cf93555,2023-06-22 07:19:17,page_view,orange,3
d31376fb2456f394912a48f809e1ae73a6edc1d1,a58ae4c1-c481-54d7-926a-85197cf93555,2023-07-07 09:34:27,log_in,yellow,42
eb9e0fe6a6b0129084b4646f426d9cb348bb09c5,a58ae4c1-c481-54d7-926a-85197cf93555,2023-07-10 06:35:56,log_in,indigo,71
e42f8eb15296a2299c6ba96af2ecc6271739eeef,a58ae4c1-c481-54d7-926a-85197cf93555,2023-06-15 02:24:31,page_view,violet,23
e1b0694228fa52bece7fc1b7218b0a2c059e9e15,3bbbd996-85ba-5e64-9a8d-ee4aa783e649,2023-07-01 11:50:33,page_view,violet,43
46b2e94ddec5e074e64bdcd4b1fa7f052ec01350,9f803ef9-bd7e-5bd9-b02e-d5f649ced9f5,2023-07-06 11:51:35,watch_video,yellow,19
78a1bb0584b69e76f138b6f78cd25e68011ade01,9f803ef9-bd7e-5bd9-b02e-d5f649ced9f5,2023-06-25 11:06:35,watch_video,indigo,5
439260eec9fa0529442463467e7c9b27d03e4833,3995cc81-3b14-5c01-aa6f-262a4f4ddb69,2023-06-25 10:24:37,page_view,violet,41
6acdd040c7f7c8f9f5c28074ce0d0bccfc2eb310,d50b84d6-18ff-54f6-b03f-4f017991bb7e,2023-07-01 01:04:12,log_in,indigo,79
fa7dcd12ff99652339d7e1842ad603dbbc580343,59910055-8eaf-57af-ba72-41b03446f72f,2023-07-14 11:40:57,watch_video,yellow,23
0c884879280d4b2e441e7251219b094bb8cd0b76,6b4d07ce-26c4-5695-a663-19c981142ecf,2023-06-06 11:35:18,page_view,indigo,420
1c470c96de74efdfa0e3821f1d928dc410de2fb2,87026b82-b005-583a-8b2f-ce19e1a18d68,2023-07-03 01:45:41,watch_video,indigo,43
41d253b49a63048e71a727e37a07bf0bfc16a34b,503bdd40-e004-50e0-aa75-c818dccb25c2,2023-06-25 10:22:47,watch_video,indigo,83
35de5b6b5734cbb64b14cde304619c2b829b3d3b,85edcb38-1ce2-58d9-8f4e-35ba35c9aae5,2023-06-04 04:25:00,link_click,indigo,41
d81f058bccb9c17549fe788ea81ea9b1a9d94703,85edcb38-1ce2-58d9-8f4e-35ba35c9aae5,2023-07-12 07:34:19,button_click,indigo,67
044c7c1daccac2d1431bd8cc70f5ce20f52b00a7,9583b943-363c-582a-b294-eb349d5dac1e,2023-07-11 11:51:56,page_view,violet,19
56d20803bba9cc55f4d28477c537c6b6606c9262,30f2f67b-df5e-543c-9422-0717092393ad,2023-06-13 11:47:54,button_click,indigo,61
20b63fa11170827c484b6d28d05db5b156008730,2f8e9596-9433-5084-8964-dc26a6f05a23,2023-06-13 01:24:15,page_view,indigo,42
2d0b1e296d51373bf3f60f580ba37c0f6abdadc1,2f8e9596-9433-5084-8964-dc26a6f05a23,2023-06-18 07:57:46,page_view,yellow,71
60075fa354b63ca66406407df89c975490514ae2,2f8e9596-9433-5084-8964-dc26a6f05a23,2023-07-05 01:14:10,page_view,red,79
7df919ccebbcbffb36a631e59dc0388c5de30a74,2f8e9596-9433-5084-8964-dc26a6f05a23,2023-06-16 07:55:34,page_view,violet,5
c8bb0cc3b5d262e5c1e13cf4ab7c42e39db275ee,9832246c-a800-5478-bd33-1e0a4e54efbc,2023-06-09 10:35:49,page_view,yellow,42
73c60885ac6fef4b9d23a2a8fea55e86aa9dd519,c2e2a763-b92f-5f44-b5ac-c4335e3f17b2,2023-06-10 04:46:54,watch_video,orange,42
83fe62d646bd22cd3a4cb560ec3eab90726fb684,4cdbdfc0-2d22-5a1a-97e8-3c3200ba438b,2023-07-13 02:37:34,page_view,violet,2
f747a9a73d5a48cbc6c6c343d6f8d9f80b70b2ae,6a641c56-5d91-52bf-b34e-85a7bdde3515,2023-06-02 11:24:53,page_view,yellow,42
3481585e2bbfa3c8206baa2f6bed0253806b5547,6a641c56-5d91-52bf-b34e-85a7bdde3515,2023-07-11 04:34:47,page_view,yellow,420
060e81398086305f8632e40d4c171a4e09ba02bd,6a641c56-5d91-52bf-b34e-85a7bdde3515,2023-07-06 02:45:57,log_in,red,23
adc3a210ff5e9e0330dd6fc03528bb0d2b90684a,6a641c56-5d91-52bf-b34e-85a7bdde3515,2023-06-27 12:06:14,watch_video,violet,29
4763135bc7f6c0f00a8185b44fd849b847257f71,d6fb814d-0678-5853-858e-37c151adb34b,2023-06-25 03:31:02,button_click,red,61
ea82d20779fc7accf2304425becdfc4d0fe2b2df,87568f6a-673e-5df4-b66e-22add8cf1e5c,2023-07-14 09:35:44,link_click,green,61
7f01b35456c6fd1b6ef5d6f0d3eb88b5efaca2a0,bdcf42d3-5652-5c1f-a157-5aa58e0f4bba,2023-06-10 07:28:48,page_view,red,31
a44ab2fca73a340a17963f7671f7e6c760611fe9,bdcf42d3-5652-5c1f-a157-5aa58e0f4bba,2023-06-14 06:34:39,log_in,yellow,59
238506ed5795231344788fe9ce4b09ad3d99194a,27ff24b8-634c-5e8d-9e26-9a053c7f2fa6,2023-06-03 06:30:10,button_click,indigo,61
2e0767b34e0fee8e34f53d590dffa93f300f4b0e,27ff24b8-634c-5e8d-9e26-9a053c7f2fa6,2023-07-10 04:53:21,page_view,indigo,23
5855330425207b85dec802042dec1c5c64169e09,27ff24b8-634c-5e8d-9e26-9a053c7f2fa6,2023-06-25 05:08:52,page_view,violet,37
8acfcee52365b4230056ca903577cd5b588c6c88,27ff24b8-634c-5e8d-9e26-9a053c7f2fa6,2023-07-04 01:17:06,page_view,blue,11
c01a85faa7bdbbeb5b2cf3c953b2516d6bea0d43,d76f6354-e7ab-5641-aad1-a61c126d8006,2023-07-14 06:31:35,page_view,indigo,42
11f6b6153dc11b039b2726d0611e2292bd1494bf,665af70c-7015-5e93-ab63-0a7a4e41acd0,2023-06-13 11:44:11,watch_video,indigo,17
4a068f211979b7289a7cc5295215b1e7b21d8789,665af70c-7015-5e93-ab63-0a7a4e41acd0,2023-07-04 08:01:14,watch_video,indigo,3
8b3bc44bbae8f778c8e10c211484858cc79fc4a1,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-07-02 11:37:40,page_view,indigo,73
685642db82064a53aa40cca588228fb0af1080d5,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-06-30 10:09:09,link_click,indigo,73
95dd02907dde9735652e82fba9b9a3303221b0c0,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-07-03 03:47:56,watch_video,blue,17
d54189ffceb417fcc984a3d8e136fd5dc0e706b7,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-06-16 04:23:14,watch_video,yellow,29
7c15dc52c71bb681da007967d286a63ada82cf6f,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-07-14 11:00:12,log_in,indigo,420
6481f3f24c346bdb766bfa31bda7eea6a2a5d6ad,770ccd40-4e93-5dea-9e7f-336e6d122941,2023-06-25 10:13:22,watch_video,violet,83
0f0bc7f49dd4ed3fa558abed7d46cbf4ece20147,ed1b5bb4-29c1-5a5d-985b-65b1a8abfbbe,2023-06-06 12:48:00,watch_video,yellow,42
e38306633f0314e63f08f34e81550ee42fba4e24,ed1b5bb4-29c1-5a5d-985b-65b1a8abfbbe,2023-07-06 04:53:47,watch_video,indigo,43
e6daa3d7494a7fe39d313eb2f4f16c8e6b0e49cd,ed1b5bb4-29c1-5a5d-985b-65b1a8abfbbe,2023-06-06 10:12:28,link_click,indigo,59
b1413c58c42ddf5b0840cc99eb7e1b3c8e475338,ed1b5bb4-29c1-5a5d-985b-65b1a8abfbbe,2023-06-16 06:53:44,page_view,indigo,42
c70092dc8446bfd9e68bfb465fc7d503dc47451c,051c5f8f-fe06-56c1-9f59-4b52b2fefa93,2023-07-03 08:24:52,watch_video,violet,61
0cd1690365702d2126d2ccd20fc97ca22a8f11a7,051c5f8f-fe06-56c1-9f59-4b52b2fefa93,2023-07-04 06:21:22,page_view,red,47
3710e0a293d717e0abbd9cd66c993387b90ea99b,7168c889-807a-5224-9604-21af8313f204,2023-07-04 05:00:33,page_view,orange,71
e6b9afec80500914d32bc44d9a095fc2b875cfdf,7168c889-807a-5224-9604-21af8313f204,2023-06-13 06:56:34,page_view,yellow,42
9c0ea2e0e35fdedea9baee32fe122e178ec86298,a8d3816f-0480-52b1-8298-fcc78d182156,2023-07-14 01:46:13,watch_video,red,42
ec1d0971a46669b17374633d4da452936cfbc983,7ebaff8b-1cc7-54cc-9a29-c2fb0ff215d1,2023-06-28 04:53:28,link_click,red,11
eb09c5335f18d917e828589a90f760e982303cae,91b586b2-a2e6-5550-9c58-f3024d1746f6,2023-07-02 05:01:29,watch_video,red,83
c0917c0b5ec533d2f9cd20f977b6eac6cf40f27b,91b586b2-a2e6-5550-9c58-f3024d1746f6,2023-07-05 10:35:47,page_view,indigo,83
39240358580aac0371dc48fbfb9eb94a75a1c6e8,337d406b-11e8-5249-aa09-54fd9cacdfeb,2023-07-08 01:19:08,watch_video,blue,23
52903f14f821796da6d87def0f5bae31540cd946,337d406b-11e8-5249-aa09-54fd9cacdfeb,2023-06-23 01:22:47,log_in,indigo,71
f29138574ad2ff6fd5d80aff6ba7f1b1283353c3,337d406b-11e8-5249-aa09-54fd9cacdfeb,2023-07-06 07:30:55,log_in,indigo,42
a73637356d7bea952b66baf011627dab17911bc2,a87e1c3a-a063-5657-b084-c3d8327c2028,2023-07-08 01:46:41,log_in,yellow,42
e85b900b68c3282b8ebfe3bb23eb5297d4123a7f,a87e1c3a-a063-5657-b084-c3d8327c2028,2023-07-02 01:29:37,watch_video,violet,42
bf862d1b6d1baedda33f5fc6242ddd5776fb1c66,a87e1c3a-a063-5657-b084-c3d8327c2028,2023-06-08 06:08:58,page_view,green,67
d3fcc6fe7de95089d135e6d1eda0184335b7ea3e,405de2bd-8102-5f47-ad8a-c59517b0a401,2023-06-29 07:13:19,page_view,yellow,73
8afeb866686ebd12b9c08803b9a660bf64343766,405de2bd-8102-5f47-ad8a-c59517b0a401,2023-06-22 05:44:28,link_click,green,47
da77ae6bee4829154c8f55e55f398769bae48de3,de01b776-7d6c-54d5-a658-360470c1cf0c,2023-06-18 05:53:21,button_click,violet,59
9a03a7f758db3100e30f6b4bace706d8077fda6e,400c86d7-3440-5da2-91f9-6eb89b8c1d52,2023-06-10 05:57:35,page_view,orange,19
43ba76508a3b84332ea385c1a558c71e564824a3,400c86d7-3440-5da2-91f9-6eb89b8c1d52,2023-07-14 03:58:42,log_in,blue,97
21180133efaf03c9da149390cff9687e3dcdf858,400c86d7-3440-5da2-91f9-6eb89b8c1d52,2023-07-11 03:57:55,watch_video,yellow,67
37cc085689d9c63c264d7c337bef0302624c4ab8,5e2ef73d-e67c-55d2-a388-a9c4ae113676,2023-06-04 07:31:58,log_in,green,42
b33af8ce3ecb902b12e20c29cb9f37b6823a807d,5e2ef73d-e67c-55d2-a388-a9c4ae113676,2023-07-14 06:15:15,link_click,yellow,13
414bc4110b87373839aac506664f3864a03b791e,c7d009f6-75ea-53ed-a8cf-60ae47af832c,2023-06-11 03:12:21,page_view,violet,42
c6daa3c7b882c821c02e934af32d8bff0d1bbfa6,c7d009f6-75ea-53ed-a8cf-60ae47af832c,2023-06-26 09:33:54,log_in,indigo,59
6064abf13dbd7d94f96a2f65390f1dbeafaee0d0,c7d009f6-75ea-53ed-a8cf-60ae47af832c,2023-07-11 04:27:10,watch_video,yellow,71
46547dc29ca32cc03c4ce88a92a6174d5789c418,c7d009f6-75ea-53ed-a8cf-60ae47af832c,2023-07-14 04:29:57,page_view,yellow,17
e105905ba2924f368e1f071a5b5a750029e56e56,0a2ebaea-db6b-5532-8293-00d38ec42976,2023-06-24 06:27:01,log_in,red,71
d376b95a6e3be8b1ebfbb0b030d43c6fc34272af,0a2ebaea-db6b-5532-8293-00d38ec42976,2023-07-14 05:02:04,button_click,violet,37
2cd233dd04af302b56cf0a815570f6084070f430,f433e3c4-868d-5d2a-a060-bc7584d45446,2023-07-05 09:23:24,page_view,orange,19
ffd88d64965f0ae59c319c0f8e08f6c60a6fec3c,6aa1bd3a-c640-5207-84ac-378f86491639,2023-06-20 03:35:18,link_click,red,2
e7dbf9e04bde7d43701fbf372c5cbaf2fbfbc92e,2255d157-a4f0-51d7-8d55-fa2d005a692a,2023-07-09 06:18:25,page_view,violet,73
d75f17069a0e5efa32cc615fd44c68c455f4f097,2255d157-a4f0-51d7-8d55-fa2d005a692a,2023-07-06 07:55:31,page_view,blue,2
6fb268858db2087d0ccc45c78b7861de4b9e0a9e,2255d157-a4f0-51d7-8d55-fa2d005a692a,2023-07-13 10:35:41,page_view,violet,73
373ef2cb7f1f484218fcd511262283aeadc3c479,2255d157-a4f0-51d7-8d55-fa2d005a692a,2023-07-01 02:50:59,page_view,yellow,17
89297bfe768d89e7c326ab8e7a3145e438f91176,00625f89-2d8a-527f-9791-a7c8aaf08ae1,2023-06-29 08:55:00,page_view,violet,42
8bee37111f7a34523893e380158f2c3c186fb0d3,c71d8bb3-513d-519a-8e3f-c0519f9defbc,2023-07-14 01:52:38,watch_video,violet,71
b640b75a6c70149362a056ebac8646cd663563a2,e1bde0fb-3b79-5fbf-802f-8b8fca11b89b,2023-07-14 06:17:25,page_view,indigo,7
8d4ed3c5787b8162f587d89b0bc5b6ce7d8c16c8,e1bde0fb-3b79-5fbf-802f-8b8fca11b89b,2023-07-14 03:00:55,watch_video,red,19
708e232a35a518b19babc7125c2ec2155249e2c3,e9586779-1012-5ecd-8970-5e76f00d8f10,2023-06-12 06:43:08,page_view,blue,37
bdbdbf664af9c86bca225a7e96d0848472aa6688,6477d59f-1f2d-5093-9e1d-53b97999a1ed,2023-07-08 07:29:47,log_in,red,31
f08faa45cb2753ad858e0520df98752140a1998c,6477d59f-1f2d-5093-9e1d-53b97999a1ed,2023-07-14 05:34:50,link_click,orange,73
7bf2d0def6d9d4352727fdc33f348e1d6b3fea85,77201ce3-6310-5bc4-abeb-eb23cb30a6ab,2023-07-11 06:13:40,button_click,indigo,42
75521a6098b0e426d8386505d4a40120e1c6d38e,02af1cbb-51a0-5ea8-8731-5d06b775242e,2023-06-22 09:39:36,page_view,blue,11
27c2efc91aa5798dba1a0182ddf802b9cf2ec8e2,02af1cbb-51a0-5ea8-8731-5d06b775242e,2023-06-23 03:32:47,page_view,violet,13
31c786f5f28eabb51133448fbd331e402949637c,02af1cbb-51a0-5ea8-8731-5d06b775242e,2023-06-23 01:45:02,button_click,orange,42
a8bb652b8f4cffb2d9bc1f8e80dd41f2e1d5b169,cd8fbcbc-2f81-531c-9516-26a2a550d76c,2023-06-12 07:04:40,watch_video,violet,67
dfa67fb9677b64d7c4f78bf51c425de466f1d4ee,a6b2e9fc-edc5-58b2-a74f-b3a078dd602e,2023-07-05 12:32:45,page_view,indigo,19
8594aa6469d773c7956cf7de9264075e3acb2566,b26e9ead-3070-5308-a348-088bd6dc5361,2023-07-14 06:20:12,watch_video,indigo,42
